country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/16/2020,-4,19,86,-12,-3,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/17/2020,-4,18,93,-15,-4,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/18/2020,-3,14,92,-9,-4,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/19/2020,-2,16,94,-12,-5,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/20/2020,-4,15,136,7,5,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/21/2020,-10,48,146,16,6,-4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/22/2020,-7,17,69,-10,-6,2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/23/2020,-7,15,59,-13,-5,3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/24/2020,0,17,93,-10,-3,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/25/2020,1,19,104,-8,-3,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/26/2020,4,23,108,-2,-5,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/27/2020,0,18,153,18,2,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/28/2020,-4,59,176,27,4,-7
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/29/2020,8,20,133,1,-5,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,6/30/2020,11,20,119,5,-4,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/1/2020,10,16,134,4,-8,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/2/2020,11,23,131,10,-8,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/3/2020,10,23,132,9,-10,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/4/2020,9,19,183,35,-1,-4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/5/2020,0,61,158,48,0,-5
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/6/2020,16,30,132,16,-10,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/7/2020,18,26,134,13,-9,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/8/2020,15,19,148,8,-9,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/9/2020,16,22,147,21,-9,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/10/2020,15,24,143,16,-11,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/11/2020,12,21,189,46,-2,-4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/12/2020,11,73,221,59,1,-9
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/13/2020,21,28,171,26,-11,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/14/2020,19,22,147,14,-12,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/15/2020,24,24,177,16,-10,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/16/2020,25,27,183,26,-10,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/17/2020,20,28,168,19,-13,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/18/2020,18,20,211,52,-3,-5
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/19/2020,26,115,238,71,3,-9
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/20/2020,32,26,223,31,-13,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/21/2020,27,21,199,24,-13,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/22/2020,27,23,212,24,-13,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/23/2020,28,28,205,30,-12,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/24/2020,24,29,194,25,-14,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/25/2020,21,21,234,68,-6,-5
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/26/2020,24,94,266,79,-2,-10
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/27/2020,36,32,254,41,-15,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/28/2020,33,31,232,31,-15,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/29/2020,32,28,249,28,-15,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/30/2020,33,33,240,38,-15,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,7/31/2020,25,32,213,31,-17,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/1/2020,16,26,233,74,-9,-4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/2/2020,27,101,253,81,-2,-7
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/3/2020,50,47,315,49,-18,-4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/4/2020,48,40,298,45,-19,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/5/2020,48,41,311,48,-19,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/6/2020,41,37,249,45,-20,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/7/2020,36,34,222,41,-21,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/8/2020,21,29,212,84,-9,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/9/2020,31,114,235,120,-1,-4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/10/2020,65,53,378,91,-26,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/11/2020,62,44,371,60,-27,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/12/2020,64,47,413,67,-28,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/13/2020,65,59,405,77,-29,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/14/2020,55,78,348,63,-34,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/15/2020,27,-44,318,76,-40,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/16/2020,49,132,342,116,-7,-9
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/17/2020,69,61,,,-31,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/18/2020,64,47,,,-27,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/19/2020,59,42,,,-27,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/20/2020,57,37,,,-26,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/21/2020,40,32,,,-27,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/22/2020,27,19,,,-11,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/23/2020,28,,,,0,-8
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/24/2020,41,32,,,-17,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/25/2020,31,29,,,-18,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/26/2020,39,33,,,-15,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/27/2020,37,30,,,-14,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/28/2020,27,26,,,-17,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/29/2020,17,15,,,-4,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/30/2020,18,,,,3,-8
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,8/31/2020,24,18,,,-12,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/1/2020,21,18,,,-11,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/2/2020,18,14,,,-10,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/3/2020,17,15,,,-10,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/4/2020,13,17,,,-12,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/5/2020,12,12,,,-1,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/6/2020,9,,,,4,-5
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/7/2020,17,16,,,-9,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/8/2020,14,15,,,-11,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/9/2020,12,14,,,-10,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/10/2020,14,15,,,-9,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/11/2020,10,15,103,11,-10,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/12/2020,8,12,117,27,0,-5
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/13/2020,2,41,110,29,5,-6
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/14/2020,16,20,102,10,-5,-4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/15/2020,9,19,82,6,-9,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/16/2020,8,17,93,7,-8,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/17/2020,3,12,76,9,-7,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/18/2020,-21,-1,7,-12,-14,4
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/19/2020,-12,6,37,0,-6,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/20/2020,-9,35,61,10,5,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/21/2020,3,15,71,6,-9,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/22/2020,1,16,70,7,-10,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/23/2020,-4,15,73,2,-9,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/24/2020,-2,15,78,13,-7,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/25/2020,-1,17,76,11,-9,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/26/2020,-8,15,59,11,-1,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/27/2020,-5,31,91,24,7,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/28/2020,-4,16,52,3,-6,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/29/2020,1,21,60,6,-8,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,9/30/2020,1,21,69,7,-8,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/1/2020,1,20,68,11,-5,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/2/2020,-1,18,57,6,-7,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/3/2020,-1,10,83,12,-2,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/4/2020,-5,18,87,26,0,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/5/2020,-3,14,64,4,-7,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/6/2020,-2,13,56,2,-9,-3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/7/2020,-3,13,68,2,-6,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/8/2020,-4,14,47,5,-4,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/9/2020,-4,11,51,0,-6,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/10/2020,-2,7,72,1,-1,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/11/2020,-6,13,84,17,0,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/12/2020,-6,13,50,-1,-5,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/13/2020,-6,14,36,-2,-7,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/14/2020,-4,12,59,-3,-5,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/15/2020,-4,13,53,0,-4,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/16/2020,-6,13,49,-5,-5,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/17/2020,-7,11,58,-3,-2,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/18/2020,-9,17,69,10,-2,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/19/2020,-13,11,27,-9,-6,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/20/2020,-12,10,27,-8,-8,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/21/2020,-11,12,33,-9,-7,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/22/2020,-6,15,48,0,-4,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/23/2020,-5,21,49,-2,-6,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/24/2020,-4,17,72,10,-4,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/25/2020,-6,27,76,3,-5,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/26/2020,7,22,72,-2,-5,-1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/27/2020,15,42,74,7,-8,-2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/28/2020,-25,-68,8,-31,-61,15
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/29/2020,-5,33,37,2,-5,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/30/2020,-13,26,36,-10,-9,1
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,10/31/2020,-16,16,50,-10,-8,2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/1/2020,-22,13,54,0,-11,2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/2/2020,-12,16,39,-13,-8,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/3/2020,-23,17,21,-15,-13,2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/4/2020,-23,15,36,-16,-13,3
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/5/2020,-12,30,33,-4,-10,2
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/6/2020,-8,39,40,-3,-13,0
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/7/2020,-69,-3,-29,-56,-37,14
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/8/2020,-72,-16,-25,-61,-40,13
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/9/2020,-57,2,-1,-49,-34,11
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/10/2020,-58,3,-9,-45,-36,12
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/11/2020,-58,1,-6,-50,-36,13
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/12/2020,-57,1,-1,-48,-34,12
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/13/2020,-61,3,-10,-55,-37,15
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/14/2020,-67,1,-12,-59,-39,13
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/15/2020,-72,-26,-8,-65,-44,13
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/16/2020,-57,-4,4,-50,-37,12
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/17/2020,-56,-4,1,-46,-41,13
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/18/2020,-63,-9,-28,-53,-41,15
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/19/2020,-62,-6,-24,-56,-40,16
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/20/2020,-64,0,-21,-61,-41,18
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/21/2020,-70,-2,-32,-63,-39,15
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/22/2020,-75,-27,-35,-70,-45,15
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/23/2020,-58,-8,-8,-54,-38,13
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/24/2020,-59,-4,-15,-49,-40,14
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/25/2020,-58,-3,-10,-53,-40,14
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/26/2020,-57,-4,-6,-52,-38,14
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/27/2020,-60,2,-13,-54,-39,16
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/28/2020,-64,7,-7,-54,-36,12
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/29/2020,-73,-21,-29,-66,-42,14
GR,Greece,Decentralized Administration of Thessaly and Central Greece,,,,,ChIJ5SpzMnSrWBMRs4OzBaOO1FE,11/30/2020,-57,1,-20,-52,-37,13
